variant,week,date,seed,mv,sum_q_kW,n_obl,n_fail,clean_in_box,viol_K,warm
single03,w42-oct,2024-10-18,2,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-18,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-18,2,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-18,2,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,3,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-18,3,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-18,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-18,3,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-18,3,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,4,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-18,4,0.0,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-18,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-18,4,0.0,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-18,4,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,5,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,6,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,7,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,8,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,9,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,10,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,11,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,12,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,13,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,14,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,15,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,16,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,17,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,18,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-18,19,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,0,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-19,0,0.13256764979979607,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-19,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-19,0,-0.10990823030442698,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-19,0,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,1,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-19,1,0.12755112007445746,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-19,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-19,1,-0.10529298313355184,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-19,1,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,2,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-19,2,0.12745443377900756,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-19,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-19,2,-0.10519430170458577,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-19,2,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,3,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-19,3,0.19080429353385853,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-19,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-19,3,-0.18024263010272534,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-19,3,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,4,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-19,4,0.19059206400868334,0.0,0,0,0,0.0,0
single005,w42-oct,2024-10-19,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-19,4,-0.18003484892705046,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-19,4,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,5,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,6,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,7,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,8,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,9,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,10,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,11,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,12,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,13,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,14,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,15,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,16,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,17,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,18,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-19,19,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,0,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-20,0,11.313235107964971,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-20,0,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-20,0,-0.10480974161549739,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-20,0,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,1,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-20,1,11.662058660741707,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-20,1,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-20,1,-0.09791509831691769,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-20,1,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,2,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-20,2,15.772626750348763,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-20,2,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-20,2,-0.09777093937037762,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-20,2,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,3,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-20,3,9.276936932550853,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-20,3,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-20,3,-0.25661411596183825,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-20,3,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,4,0.0,0.0,0,0,0,0.0,0
single03,w42-oct,2024-10-20,4,16.983774127213792,124.40032259873945,0,0,0,0.0,0
single005,w42-oct,2024-10-20,4,0.0,0.0,0,0,0,0.0,0
ctxfree,w42-oct,2024-10-20,4,-0.2563359512600982,0.0,0,0,0,0.0,0
windowonly,w42-oct,2024-10-20,4,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,5,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,6,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,7,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,8,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,9,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,10,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,11,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,12,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,13,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,14,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,15,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,16,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,17,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,18,0.0,0.0,0,0,0,0.0,0
nested,w42-oct,2024-10-20,19,0.0,0.0,0,0,0,0.0,0
